Date,indus_at_tarbela (cfs),kabul_at_nowshera (cfs),jhelum_at_mangal (cfs),cheanab_at_marala (cfs),Year
1997-05-09,55740.01619,53542.38241,50805.14001,28479.89296,1997
1997-05-10,51579.94453,50047.63969,49035.16724,27160.18262,1997
1997-05-11,47377.49523,46895.09642,47150.06856,25750.06665,1997
1997-05-12,43132.66829,44085.10575,45150.1971,24249.8982,1997
1997-05-13,38887.4882,41275.11507,43149.97249,22750.08289,1997
1997-05-14,34642.66126,38465.12439,41150.10103,21249.91443,1997
1997-05-15,30397.48117,35655.13371,39149.87642,19750.09912,1997
1997-05-16,30482.5896,34984.8607,38929.86584,19769.87535,1997
1997-05-17,34897.63339,36455.01166,40490.06929,21309.94942,1997
1997-05-18,39312.67719,37925.16262,42049.91958,22850.02349,1997
1997-05-19,43727.36783,39394.96044,43610.12303,24390.09756,1997
1997-05-20,48142.41163,40865.1114,45169.97333,25930.17162,1997
1997-05-21,51047.752,41533.97182,46406.69412,27134.04975,1997
1997-05-22,52443.38894,41402.24799,47320.63856,28002.43822,1997
1997-05-23,53838.67274,41270.52416,48234.22985,28870.47354,1997
1997-05-24,55234.30968,41138.80032,49147.82114,29738.50887,1997
1997-05-25,56629.59348,41006.72335,50061.41243,30606.89734,1997
1997-05-26,58350.12566,41122.90871,50822.79736,31395.47459,1997
1997-05-27,62020.38243,42725.13665,50670.591,31706.95025,1997
1997-05-28,66015.88759,44574.92063,50365.82514,31938.61468,1997
1997-05-29,70011.39275,46425.05777,50061.41243,32170.63226,1997
1997-05-30,74006.89791,48275.1949,49756.99971,32402.29669,1997
1997-05-31,78002.40307,50124.97889,49452.23385,32633.96112,1997
1997-06-01,82087.60756,51807.37119,49352.6464,32902.70599,1997
1997-06-02,86262.5114,53322.72497,49457.53106,33207.47185,1997
1997-06-03,90437.41523,54837.7256,49562.41572,33512.59086,1997
1997-06-04,94612.67221,56352.72623,49667.65352,33817.35672,1997
1997-06-05,98787.57605,57867.72686,49772.53818,34122.47573,1997
1997-06-06,101972.6088,59332.58062,49667.65352,34677.62281,1997
1997-06-07,104167.7706,60747.64065,49352.6464,35482.44483,1997
1997-06-08,106362.5792,62162.70068,49037.63927,36287.61999,1997
1997-06-09,108557.7409,63577.40756,48722.63215,37092.442,1997
1997-06-10,110752.5496,64992.46759,48407.62503,37897.61716,1997
1997-06-11,112727.7007,66587.63259,47995.14933,38280.07536,1997
1997-06-12,114482.4882,68362.54941,47485.20506,38240.16975,1997
1997-06-13,116237.6288,70137.46623,46974.90765,38199.91099,1997
1997-06-14,117992.7693,71912.7362,46464.96338,38160.00538,1997
1997-06-15,119747.5568,73687.65302,45955.01911,38120.09977,1997
1997-06-16,123372.6107,74792.64998,46045.0716,39519.97448,1997
1997-06-17,128867.5781,75227.72709,46735.12083,42359.98265,1997
1997-06-18,134362.5454,75662.45104,47425.17007,45199.99082,1997
1997-06-19,139857.5127,76097.52815,48115.21931,48039.999,1997
1997-06-20,145352.48,76532.60525,48804.9154,50880.00717,1997
1997-06-21,152160.0947,77662.67565,49622.45071,53867.63079,1997
1997-06-22,160280.0037,79487.73935,50567.47208,57002.51671,1997
1997-06-23,168400.2658,81312.4499,51512.49345,60137.40263,1997
1997-06-24,176520.1748,83137.51359,52457.51482,63272.6417,1997
1997-06-25,184640.0838,84962.57729,53402.53619,66407.52762,1997
1997-06-26,185640.1961,84677.58766,53237.61654,67512.52458,1997
1997-06-27,179520.1586,82282.54471,51962.40273,66587.63259,1997
1997-06-28,173400.1211,79887.50175,50687.54206,65662.74059,1997
1997-06-29,167280.0835,77492.4588,49412.68139,64737.49545,1997
1997-06-30,161160.046,75097.41584,48137.46757,63812.60346,1997
1997-07-01,153502.7596,72664.93931,46920.16986,62882.41426,1997
1997-07-02,144307.5181,70195.02919,45760.08197,61947.63415,1997
1997-07-03,135112.6296,67725.11907,44599.99407,61012.5009,1997
1997-07-04,125917.7412,65255.20895,43439.90618,60077.72079,1997
1997-07-05,116722.4996,62784.94569,42280.17143,59142.58753,1997
1997-07-06,120797.4628,62575.17637,42000.12586,60257.47261,1997
1997-07-07,138142.6309,64625.19471,42600.12261,63422.72917,1997
1997-07-08,155487.7989,66675.21304,43200.11936,66587.63259,1997
1997-07-09,172832.6138,68725.23138,43800.11612,69752.536,1997
1997-07-10,190177.7819,70774.89656,44400.11287,72917.43941,1997
1997-07-11,205940.1451,72500.01966,44907.58511,75707.65386,1997
1997-07-12,220120.0566,73899.89437,45322.53283,78122.47305,1997
1997-07-13,234300.3212,75300.12222,45737.48056,80537.64538,1997
1997-07-14,248480.2327,76699.99693,46152.42828,82952.46457,1997
1997-07-15,262660.1442,78100.22479,46567.37601,85367.6369,1997
1997-07-16,269900.364,78540.24595,46472.37947,87232.60621,1997
1997-07-17,270200.1858,78020.06042,45867.43865,88547.72563,1997
1997-07-18,270500.3607,77500.22803,45262.49784,89862.49191,1997
1997-07-19,270800.1825,76980.0425,44657.55703,91177.61134,1997
1997-07-20,271100.3575,76460.21012,44052.61622,92492.73077,1997
1997-07-21,275973.0798,76722.95149,43761.26995,94661.4065,1997
1997-07-22,285418.3495,77768.26661,43784.2245,97684.34482,1997
1997-07-23,294863.9723,78813.58173,43806.82591,100706.93,1997
1997-07-24,304309.2419,79859.24999,43829.42732,103729.5152,1997
1997-07-25,313754.8647,80904.56511,43852.38187,106752.4535,1997
1997-07-26,320191.322,81409.21218,43704.41328,108986.4614,1997
1997-07-27,308573.1388,78668.08516,42534.08412,106488.6527,1997
1997-07-28,293945.7901,75386.29009,41193.18496,103202.2667,1997
1997-07-29,279318.4413,72104.49502,39852.2858,99915.88071,1997
1997-07-30,264691.0926,68822.69995,38511.38664,96629.49473,1997
1997-07-31,250063.7438,65540.90488,37170.48749,93343.10875,1997
1997-08-01,235305.3776,62217.43846,35522.70358,89812.69819,1997
1997-08-02,220415.2875,58852.65384,33567.68179,86037.55676,1997
1997-08-03,205525.1974,55487.51608,31612.66,82262.41533,1997
1997-08-04,190635.1072,52122.37832,29657.63821,78487.62704,1997
1997-08-05,175745.0171,48757.5937,27702.61642,74712.48561,1997
1997-08-06,171695.1273,47282.49868,27457.5324,74727.67094,1997
1997-08-07,178485.0847,47697.44641,28922.38615,78532.47671,1997
1997-08-08,185275.0421,48112.39413,30387.59306,82337.63564,1997
1997-08-09,192064.9994,48527.69501,31852.44681,86142.44142,1997
1997-08-10,198855.31,48942.64273,33317.65372,89947.60034,1997
1997-08-11,203100.1369,48940.1707,32987.46127,91777.6081,1997
1997-08-12,204800.1866,48519.92577,30862.57577,91632.46468,1997
1997-08-13,206500.2362,48100.03399,28737.69027,91487.67441,1997
1997-08-14,208200.2859,47680.14221,26612.45163,91342.53099,1997
1997-08-15,209900.3355,47259.89728,24487.56613,91197.74072,1997
1997-08-16,210940.3535,46619.99491,27832.57451,95162.52209,1997
1997-08-17,211320.3396,45760.08197,36647.47678,103237.5814,1997
1997-08-18,211700.3258,44900.16902,45462.37905,111312.6407,1997
1997-08-19,212080.312,44039.90293,54277.63446,119387.7,1997
1997-08-20,212460.2981,43179.98998,63092.53673,127462.7593,1997
1997-08-21,215091.2433,42504.41977,72500.01966,137418.3264,1997
1997-08-22,219972.7943,42013.54544,82500.08326,149254.7544,1997
1997-08-23,224854.6984,41522.67111,92500.14686,161091.1824,1997
1997-08-24,229736.6025,41031.79678,102500.2105,172927.2572,1997
1997-08-25,234618.5067,40540.92245,112500.2741,184763.6852,1997
1997-08-26,237381.8819,39954.69843,120263.8577,193418.2588,1997
1997-08-27,227436.5561,38795.66998,114609.2679,182982.0586,1997
1997-08-28,215373.0546,37540.93869,106718.1982,169363.6508,1997
1997-08-29,203309.1999,36286.56054,98827.48166,155745.5962,1997
1997-08-30,191245.6984,35031.82925,90936.41194,142127.5416,1997
1997-08-31,179181.8437,33777.45111,83045.69537,128509.1339,1997
1997-09-01,167230.2898,32337.67079,76900.23128,116477.7687,1997
1997-09-02,155389.9772,30712.4883,72500.01966,106032.7399,1997
1997-09-03,143550.0177,29087.65895,68100.16119,95587.71108,1997
1997-09-04,131710.0583,27462.47646,63699.94957,85142.68226,1997
1997-09-05,119870.0988,25837.64711,59300.09109,74697.65344,1997
1997-09-06,114490.2574,25122.52443,56180.03735,69182.55674,1997
1997-09-07,115570.1809,25317.46158,54340.14148,68597.39216,1997
1997-09-08,116650.1045,25512.39872,52499.89246,68012.58073,1997
1997-09-09,117730.028,25707.68901,50659.99659,67427.41615,1997
1997-09-10,118809.9515,25902.62616,48820.10072,66842.60472,1997
1997-09-11,118557.4514,25967.6052,46402.45636,64725.13531,1997
1997-09-12,116972.5277,25902.62616,43407.41665,61075.00792,1997
1997-09-13,115387.6039,25837.64711,40412.37694,57424.88052,1997
1997-09-14,113802.6802,25772.66806,37417.69039,53775.10628,1997
1997-09-15,112217.7565,25707.68901,34422.65068,50124.97889,1997
1997-09-16,109502.7623,25252.48253,32457.38762,47675.19815,1997
1997-09-17,105657.6978,24407.40176,31522.60751,46425.05777,1997
1997-09-18,101812.6332,23562.67413,30587.47426,45174.91739,1997
1997-09-19,97967.56871,22717.59336,29652.69415,43925.13015,1997
1997-09-20,94122.50418,21872.51259,28717.56089,42674.98977,1997
1997-09-21,90335.0026,21057.44932,27287.66869,40962.57997,1997
1997-09-22,86605.06399,20272.40354,25362.66439,38787.5476,1997
1997-09-23,82875.12537,19487.35775,23437.6601,36612.51523,1997
1997-09-24,79145.18676,18702.66512,21512.6558,34437.48285,1997
1997-09-25,75414.895,17917.61934,19587.6515,32262.45048,1997
1997-09-26,72585.12809,17402.37787,18612.61263,30737.56173,1997
1997-09-27,70655.17973,17157.647,18587.5392,29862.46347,1997
1997-09-28,68725.23138,16912.56298,18562.46576,28987.3652,1997
1997-09-29,66794.92987,16667.47896,18537.39232,28112.62008,1997
1997-09-30,64864.98152,16422.39494,18512.67203,27237.52182,1997
1997-10-01,62450.16233,16074.89829,18175.0635,25992.67864,1997
1997-10-02,59550.11917,15624.98902,17524.91988,24377.38426,1997
1997-10-03,56650.07601,15175.07974,16875.1294,22762.44303,1997
1997-10-04,53750.03284,14725.17046,16224.98577,21147.5018,1997
1997-10-05,50849.98968,14274.90803,15574.84214,19532.56057,1997
1997-10-06,48989.96443,13964.84497,15224.87346,18747.51479,1997
1997-10-07,48169.95709,13794.98126,15175.07974,18792.36446,1997
1997-10-08,47349.94976,13625.11755,15124.93286,18837.56727,1997
1997-10-09,46529.94243,13454.9007,15075.13914,18882.41694,1997
1997-10-10,45709.93509,13285.03699,15024.99226,18927.61976,1997
1997-10-11,44497.58144,12900.10676,14834.99918,18545.16156,1997
1997-10-12,42892.52833,12300.11001,14505.15988,17735.04234,1997
1997-10-13,41287.47521,11700.11326,14174.96743,16924.92312,1997
1997-10-14,39682.4221,11100.1165,13845.12814,16115.15705,1997
1997-10-15,38077.36898,10500.11975,13514.93569,15305.03783,1997
1997-10-16,37002.38951,10619.83658,13445.01258,15374.96094,1997
1997-10-17,36457.48369,11459.9733,13635.00567,16324.92637,1997
1997-10-18,35912.57787,12300.11001,13824.99876,17274.8918,1997
1997-10-19,35367.67205,13139.89358,14014.99184,18224.85723,1997
1997-10-20,34822.41308,13980.03029,14204.98493,19175.17581,1997
1997-10-21,34099.87432,14872.78591,14368.13884,20186.23567,1997
1997-10-22,33200.05576,15818.16042,14504.45358,21259.09625,1997
1997-10-23,32299.88406,16763.53494,14640.76833,22331.95684,1997
1997-10-24,31400.06551,17709.26261,14777.43622,23404.46428,1997
1997-10-25,30499.8938,18654.63713,14913.75096,24477.32486,1997
1997-10-26,29682.00535,19345.39266,15009.10065,25245.41959,1997
1997-10-27,29354.63808,18509.14056,14859.01317,24186.33174,1997
1997-10-28,29109.20092,17418.26948,14668.31379,22822.83117,1997
1997-10-29,28863.76375,16327.3984,14477.26127,21458.97746,1997
1997-10-30,28618.32659,15236.52732,14286.20874,20095.47689,1997
1997-10-31,28372.88942,14145.30309,14095.50936,18731.97632,1997
1997-11-01,27995.02213,13155.0789,13950.01279,17432.39536,1997
1997-11-02,27485.07786,12265.14846,13850.07219,16197.4403,1997
1997-11-03,26975.1336,11374.86487,13750.13159,14962.48524,1997
1997-11-04,26465.18933,10484.93443,13649.83784,13727.53018,1997
1997-11-05,25954.89191,9595.00399,13549.89724,12492.57513,1997
1997-11-06,25565.01762,9205.129702,13410.05103,12067.38614,1997
1997-11-07,25294.86017,9314.958419,13229.94606,12452.66951,1997
1997-11-08,25025.05586,9425.140283,13049.84109,12837.59974,1997
1997-11-09,24754.89841,9534.969,12870.08927,13222.52997,1997
1997-11-10,24485.0941,9645.150864,12689.9843,13607.4602,1997
1997-11-11,24105.10793,9620.077427,12482.68701,13722.58613,1997
1997-11-12,23614.93989,9460.101836,12247.49111,13567.55459,1997
1997-11-13,23125.125,9300.126245,12012.64835,13412.52306,1997
1997-11-14,22634.95697,9140.150654,11777.45245,13257.49153,1997
1997-11-15,22145.14208,8980.175063,11542.6097,13102.45999,1997
1997-11-16,21974.92522,8860.105083,11457.50127,13217.58592,1997
1997-11-17,22125.0127,8779.940714,11522.48032,13602.51615,1997
1997-11-18,22275.10017,8700.129492,11587.45936,13987.44638,1997
1997-11-19,22425.18765,8619.965123,11652.43841,14372.37661,1997
1997-11-20,22574.92198,8540.153901,11717.41746,14757.65998,1997
1997-11-21,22699.93601,8432.444066,11714.94543,15224.87346,1997
1997-11-22,22799.87661,8297.541912,11645.02233,15775.07649,1997
1997-11-23,22900.17036,8162.639758,11575.09922,16324.92637,1997
1997-11-24,23000.11096,8027.384457,11505.17611,16875.1294,1997
1997-11-25,23100.05156,7892.482303,11434.89986,17424.97927,1997
1997-11-26,22979.98158,7827.503255,11485.04673,17375.18555,1997
1997-11-27,22639.90102,7832.447313,11654.91044,16725.04192,1997
1997-11-28,22300.17361,7837.391371,11825.1273,16074.89829,1997
1997-11-29,21960.09305,7842.335429,11994.991,15425.10781,1997
1997-11-30,21620.01249,7847.632634,12164.85471,14774.96419,1997
1997-12-01,21314.89348,7787.597644,12354.8478,14237.47445,1997
1997-12-02,21045.08917,7662.583606,12564.97026,13812.63861,1997
1997-12-03,20774.93172,7537.569568,12775.09273,13387.44962,1997
1997-12-04,20505.12741,7412.55553,12984.86204,12962.61378,1997
1997-12-05,20234.96995,7287.541492,13194.98451,12537.42479,1997
1997-12-06,20044.97687,7352.52054,13204.87262,12262.67643,1997
1997-12-07,19935.14815,7607.492674,13014.87954,12137.66239,1997
1997-12-08,19824.96629,7862.464808,12824.88645,12012.64835,1997
1997-12-09,19715.13757,8117.436942,12634.89337,11887.63431,1997
1997-12-10,19604.95571,8372.409076,12444.90028,11762.62028,1997
1997-12-11,19492.65496,8615.021065,12352.37577,11572.62719,1997
1997-12-12,19377.52904,8844.919762,12357.67297,11317.65506,1997
1997-12-13,19262.40312,9075.171606,12362.61703,11062.68292,1997
1997-12-14,19147.63034,9305.070303,12367.56109,10807.35764,1997
1997-12-15,19032.50442,9534.969,12372.50515,10552.38551,1997
1997-12-16,18847.45539,9625.021485,12187.45612,10407.59524,1997
1997-12-17,18592.48326,9574.874611,11812.414,10372.63368,1997
1997-12-18,18337.51112,9525.080884,11437.37189,10337.67213,1997
1997-12-19,18082.53899,9474.93401,11062.68292,10302.35743,1997
1997-12-20,17827.56685,9425.140283,10687.64081,10267.39588,1997
1997-12-21,17572.59472,9343.210179,10320.36793,10195.35389,1997
1997-12-22,17318.32888,9229.496845,9961.217429,10086.23147,1997
1997-12-23,17063.70989,9115.783511,9602.420077,9977.109044,1997
1997-12-24,16809.09091,9002.423324,9243.269578,9868.339768,1997
1997-12-25,16554.47192,8888.70999,8884.119079,9759.217345,1997
1997-12-26,16327.3984,8841.035145,8577.234336,9663.514508,1997
1997-12-27,16263.47879,9188.531793,8583.944129,9650.094922,1997
1997-12-28,16227.4578,9602.420077,8643.272825,9650.094922,1997
1997-12-29,16191.08366,10015.95521,8702.248374,9650.094922,1997
1997-12-30,16154.70952,10429.49035,8761.223923,9650.094922,1997
1997-12-31,16118.33537,10843.02549,8820.552619,9650.094922,1997
1998-01-01,16020.16051,11260.0921,8754.867277,9625.021485,1998
1998-01-02,15860.18492,11679.98388,8564.874191,9574.874611,1998
1998-01-03,15699.85618,12099.87566,8374.881105,9525.080884,1998
1998-01-04,15539.88059,12520.12059,8184.888019,9474.93401,1998
1998-01-05,15379.905,12940.01237,7994.894933,9425.140283,1998
1998-01-06,15339.99939,13139.89358,8084.947418,9414.89902,1998
1998-01-07,15420.16376,13120.11734,8455.045474,9444.916515,1998
1998-01-08,15499.97498,13099.98797,8825.14353,9474.93401,1998
1998-01-09,15580.13935,13079.85859,9194.888439,9504.951505,1998
1998-01-10,15659.95057,13060.08235,9564.986495,9534.969,1998
1998-01-11,15742.58697,13164.96701,9949.916725,9564.986495,1998
1998-01-12,15827.34225,13394.86571,10350.03228,9595.00399,1998
1998-01-13,15912.45067,13625.11755,10750.14783,9625.021485,1998
1998-01-14,15997.5591,13855.01625,11149.91023,9655.03898,1998
1998-01-15,16082.66753,14084.91495,11550.02578,9685.056475,1998
1998-01-16,16037.46471,14035.12122,11610.06077,9675.168359,1998
1998-01-17,15862.65695,13704.92878,11330.0152,9625.021485,1998
1998-01-18,15687.49603,13375.08948,11049.96963,9574.874611,1998
1998-01-19,15512.68827,13044.89703,10769.92406,9525.080884,1998
1998-01-20,15337.52736,12715.05774,10489.87849,9474.93401,1998
1998-01-21,15136.23357,12400.05061,10252.21056,9468.224217,1998
1998-01-22,14909.16005,12099.87566,10056.92027,9504.598358,1998
1998-01-23,14681.73338,11800.05386,9861.276828,9540.972499,1998
1998-01-24,14454.65986,11499.87891,9665.986537,9577.34664,1998
1998-01-25,14227.23319,11200.05711,9470.343099,9613.720781,1998
1998-01-26,14063.72613,10963.80176,9322.727653,9618.311692,1998
1998-01-27,14281.97097,11108.94518,9461.514424,9431.850076,1998
1998-01-28,14563.78228,11318.36135,9647.622893,9213.60523,1998
1998-01-29,14845.59359,11527.42437,9834.084509,8995.360384,1998
1998-01-30,15127.40489,11736.4874,10020.54613,8777.115538,1998
1998-01-31,15409.2162,11945.55042,10206.65459,8559.223839,1998
1998-02-01,15400.03438,11944.84413,9775.10896,7994.894933,1998
1998-02-02,15099.85943,11735.07481,8724.849782,7084.835114,1998
1998-02-03,14800.03762,11524.95235,7674.943751,6175.128442,1998
1998-02-04,14499.86267,11315.18303,6625.03772,5265.068623,1998
1998-02-05,14200.04087,11105.06056,5575.131689,4355.008804,1998
1998-02-06,14839.94323,11494.93485,6824.918922,4924.988062,1998
1998-02-07,16419.92291,12485.15904,10375.10571,6975.006397,1998
1998-02-08,17999.90259,13475.03008,13924.93936,9025.024732,1998
1998-02-09,19579.88227,14464.90112,17475.12615,11075.04307,1998
1998-02-10,21159.86195,15455.12531,21024.95979,13125.0614,1998
1998-02-11,22852.49552,16444.99635,24485.0941,14649.95015,1998
1998-02-12,24657.42983,17434.86739,27855.17592,15650.06245,1998
1998-02-13,26462.36415,18425.09158,31224.90459,16650.17476,1998
1998-02-14,28267.65162,19414.96262,34594.98641,17649.93391,1998
1998-02-15,30072.58593,20405.18681,37965.06824,18650.04622,1998
1998-02-16,30487.53366,20795.0611,39394.96044,20269.93151,1998
1998-02-17,29512.49479,20584.93863,38885.01617,22509.94293,1998
1998-02-18,28537.45592,20375.16931,38375.0719,24749.95435,1998
1998-02-19,27562.41706,20165.04685,37865.12763,26989.96577,1998
1998-02-20,26587.37819,19954.92438,37355.18337,29229.97719,1998
1998-02-21,25459.42667,19746.9208,37053.24268,32025.1357,1998
1998-02-22,24178.20936,19540.68295,36959.30558,35375.08814,1998
1998-02-23,22896.99204,19334.4451,36865.72162,38725.04058,1998
1998-02-24,21615.77472,19128.20726,36771.78452,42074.99302,1998
1998-02-25,22197.05469,19559.39974,38015.56826,43550.08804,1998
1998-02-26,24640.47878,20628.02256,40597.07283,43149.97249,1998
1998-02-27,27084.25602,21696.99853,43178.22425,42750.21009,1998
1998-02-28,29528.03326,22765.62136,45759.37567,42350.09453,1998
1998-03-01,31952.38741,23880.15329,48644.93981,42837.43739,1998
1998-03-02,34357.67163,25039.88804,51834.91666,44212.59181,1998
1998-03-03,36762.6027,26199.97593,55024.89351,45587.39308,1998
